"objid","modelmag_u","modelmag_g","modelmag_r","modelmag_i","modelmag_z","z"
"1237660024494686312","19.53706","19.33001","19.2611","19.25599","19.04425","0.8631509"
"1237663543150117358","21.22219","20.76472","20.37294","19.87774","19.90864","1.820907"
"1237663478724363112","23.40885","21.40734","20.39849","20.10683","19.86053","3.181853"
"1237656906345677139","21.40169","20.65387","20.22158","19.80401","19.62465","1.861428"
"1237660024494424268","19.83641","19.73237","19.50788","19.42897","19.47734","1.399138"
"1237663542612721855","20.75866","19.99185","19.63901","19.42418","19.40294","1.452734"
"1237678617414664483","20.67034","20.35834","20.12258","19.92637","19.97319","1.439652"
"1237666408439152865","21.66429","20.95371","20.81441","20.35695","19.9626","0.517168"
"1237678437015486792","22.81391","21.57894","21.46246","21.35011","20.66885","0.8642989"
"1237657066329866391","21.00318","20.3226","20.02402","19.86111","19.69839","2.169735"
"1237679435063296398","25.1161","21.76757","21.53303","21.56257","21.43496","1.056121"
"1237679433989423320","20.8945","20.24738","20.14339","20.07338","19.7326","2.633005"
"1237679434526294224","21.45422","21.00241","20.83045","20.84368","20.70802","2.158955"
"1237679434526163156","21.20845","20.59467","20.1918","19.52707","19.23789","0.569351"
"1237679434526228692","23.04825","21.79162","21.33832","20.77723","20.11932","2.303402"
"1237679434526163044","20.37808","19.98749","19.56071","19.59444","19.67321","1.171885"
"1237679434526163358","24.58459","21.93166","21.67268","21.64859","21.91867","1.548879"
"1237679434526097579","19.92981","19.40208","19.33845","19.28604","19.13369","2.262471"
"1237679435063033934","19.03426","18.59837","18.42413","18.38595","18.25438","0.7267431"
"1237669698911994435","22.0914","21.16051","20.88091","20.57444","20.13054","1.971785"
"1237669698912059980","23.1717","22.07185","21.82992","21.75412","21.49159","2.217262"
"1237669698912059728","22.15781","21.70051","21.50171","21.42767","20.94467","2.005527"
"1237669762262433859","21.21101","20.72724","20.19002","20.20614","20.28692","1.098842"
"1237669762799239570","21.80875","21.12767","20.97559","20.66536","20.34744","2.274631"
"1237669698911928818","21.40133","20.81794","20.27429","19.94399","19.63844","2.060062"
"1237669698911929082","23.09326","21.81171","21.78285","21.41368","21.76679","1.767433"
"1237669762799042836","22.12889","21.23621","21.00239","20.94703","20.71135","2.448458"
"1237669762799108479","21.69283","21.01078","20.71918","20.71749","20.74569","1.383174"
"1237669762799108320","19.92062","19.13184","18.93431","18.86861","18.74673","2.579856"
"1237669698374927051","22.43265","21.95703","21.67282","21.69246","21.40127","2.60252"
"1237669763872850601","22.23364","21.99838","20.77195","19.83623","19.67395","0.6029713"
"1237669763335913633","20.39364","19.84003","19.59377","19.42483","19.14339","2.199704"
"1237669698374860847","20.16324","19.41725","19.08786","18.86124","18.49751","2.490113"
"1237679008243122465","22.89576","21.05332","20.62014","20.36448","20.29499","2.77093"
"1237667782296863277","22.68437","20.48938","20.11246","20.05868","20.04738","2.842661"
"1237667735044686247","20.93545","20.39762","20.26085","20.1773","19.97031","2.264021"
"1237667781223186485","19.51334","19.47085","19.28367","18.92775","18.59795","2.049472"
"1237667781760057433","19.21641","19.10327","18.89939","18.90489","18.96363","1.137311"
"1237667782297059801","22.27692","21.78322","21.66727","21.74537","21.41951","1.537782"
"1237667734508077246","22.13179","21.61465","21.55395","21.6829","21.60996","1.780702"
"1237667733971075232","19.68351","19.13688","18.97546","18.83979","18.60675","2.19652"
"1237667781760188529","20.18987","19.70199","19.61162","19.69614","19.59728","2.188157"
"1237667733971141040","22.28743","21.93176","21.81978","21.9687","21.3416","0.3710844"
"1237667781223317854","23.46467","21.82511","21.97146","21.89149","21.2989","1.057545"
"1237667733971272024","21.22441","20.39324","20.16174","20.09435","19.78898","2.537941"
"1237667781223448989","24.20234","21.437","21.11604","21.3715","21.15707","3.00406"
"1237667781223383291","20.77282","20.1586","19.9785","19.95298","19.96948","2.604818"
"1237667782297780580","21.47858","21.01105","20.75546","20.68701","20.22619","0.919263"
"1237667782297780494","19.22505","19.24581","19.22122","18.90971","18.76997","1.955841"
"1237667782297715504","22.47292","21.5614","21.48037","21.43925","21.46536","1.333251"
"1237667782297715091","21.74443","21.04145","19.92077","19.28304","18.72309","2.126276"
"1237667782834586105","24.90975","21.53838","21.33987","21.38548","21.04095","3.011387"
"1237667735045538485","21.43831","20.1322","18.83187","18.42118","17.85701","0.377339"
"1237657628449702267","22.83677","21.85104","21.55986","21.14033","21.33415","3.095063"
"1237657856068616322","20.35237","20.02691","19.91698","19.6722","19.87805","1.511518"
"1237657856068616335","20.33703","20.14064","19.88795","19.94259","19.84058","0.9942142"
"1237657628449702118","21.46323","20.87937","20.8117","20.69657","20.54845","2.406655"
"1237657627912634650","22.3218","22.08324","21.0652","20.00916","19.51288","5.366827"
"1237658206116184354","21.52735","21.04518","20.69773","20.59199","20.09834","1.158025"
"1237657628449570980","19.49252","19.45516","19.43737","19.19597","19.13949","1.828525"
"1237657628449636590","20.85233","20.51323","20.33878","20.07785","20.09745","1.692205"
"1237657628449636980","22.82716","21.68485","20.39586","19.39496","19.16453","0.4773179"
"1237657856068551217","22.71629","21.24925","20.38961","19.97221","19.56975","0.7355359"
"1237657856068485784","22.35325","20.78872","20.63172","20.82904","20.70874","2.808097"
"1237657856068550806","20.54677","20.06756","20.08693","20.03861","19.83507","0.7377597"
"1237657856068354155","20.16353","20.18071","19.75689","19.65764","19.74712","1.233044"
"1237657628449570960","22.11563","19.33676","18.46427","18.32178","18.2544","3.541689"
"1237657628986376871","25.23504","20.63256","19.92852","19.6814","19.64067","3.424835"
"1237657628986311368","23.83979","21.18338","20.73127","20.65233","20.56326","3.050338"
"1237657857142227055","20.58659","20.1274","19.95166","19.68738","19.53377","0.4335306"
"1237657629523312890","24.49906","21.84232","21.57633","21.56384","21.44494","2.986853"
"1237657629523313193","22.33324","22.00157","21.98486","21.83696","21.75882","2.218546"
"1237657856605290744","19.93898","19.76998","19.49822","19.55721","19.71463","1.061448"
"1237657629523378749","26.15892","21.20974","20.2242","20.17211","20.3995","3.731846"
"1237657856605421785","19.69196","19.48641","19.46418","19.29237","19.26792","1.96212"
"1237657628986442379","25.55021","21.67638","20.53509","20.02779","19.49916","3.433604"
"1237657628986507924","25.45395","21.8039","21.42866","21.2783","20.87674","3.201026"
"1237657630060183835","21.33261","20.93674","21.02096","20.94142","20.64049","2.220095"
"1237657857142358293","21.89497","21.5736","21.52365","21.45175","20.67999","2.317149"
"1237657857142292650","19.82985","19.72273","19.67773","19.51597","19.36482","1.982167"
"1237657857142292665","20.34169","19.9168","19.69809","19.30609","19.31383","1.768461"
"1237657629523443735","18.9056","18.82533","18.70155","18.52545","18.38379","2.009546"
"1237657629523509360","20.15842","19.76565","19.46127","19.44943","19.38972","1.229043"
"1237657856605487356","20.89279","20.55404","20.54931","20.3746","20.31242","1.568228"
"1237657856605552740","20.3813","20.04642","19.59591","19.49815","19.48346","1.108759"
"1237657856605552835","22.01559","21.22147","20.75283","20.53774","20.26472","0.9441878"
"1237657856605487352","22.03851","21.49794","21.50286","21.38533","21.22414","1.884243"
"1237657628986572992","21.56766","20.60548","20.49925","20.42253","20.33496","2.701827"
"1237651504345776377","19.66637","19.52945","19.50077","19.24576","19.23489","1.793982"
"1237648704051347479","19.41232","19.41719","19.11925","18.71328","18.54144","1.983188"
"1237648704051085343","19.37156","19.27102","19.04718","19.01758","19.04919","1.353717"
"1237648704051216464","16.93926","16.79523","16.68399","16.51521","16.5112","1.512352"
"1237648704051085479","20.20358","19.9654","19.86725","19.59775","19.55421","1.669696"
"1237648722317148191","19.19305","18.77829","18.61997","18.32638","18.37961","1.624181"
"1237674601603793193","21.4777","21.03263","20.21138","19.79255","19.34621","0.3650836"
"1237651224635637893","18.71507","18.33125","18.32518","18.15801","18.17663","0.5215464"
"1237651225172443488","19.68002","17.52376","17.37804","17.44544","17.24755","2.998992"
"1237651225172639801","18.33405","18.12543","17.92692","17.87398","17.41733","0.3601637"
"1237651212287541290","19.2753","18.81125","18.3671","18.20687","18.16414","1.250724"
"1237651225709314314","19.31184","19.02306","19.07212","18.84954","18.70475","0.5515799"
"1237663782603391061","20.83949","20.54609","20.45857","20.15427","20.24978","1.589784"
"1237654392180769248","20.23647","20.24755","20.35328","20.10409","19.86122","1.863515"
"1237651190818734221","19.59762","19.44909","19.26003","19.2368","19.40933","1.187794"
"1237651252558364848","19.68612","19.40421","19.03723","19.03848","18.86826","1.012915"
"1237651252021756166","19.79017","19.31879","19.20341","18.87806","18.86441","0.5308145"
"1237651271885914285","19.38923","19.33731","19.1348","19.16445","19.2314","1.371355"
"1237651271885979902","19.70601","19.40392","19.1957","19.10205","19.15482","1.157106"
"1237651271886373166","19.41509","19.18784","19.00973","19.05231","19.0963","0.9276423"
"1237651272422850686","19.30153","19.25852","19.15836","18.83112","18.78043","1.732597"
"1237651252557840559","18.83499","18.61351","18.38133","18.31531","18.2901","1.368332"
"1237651495223623822","19.47721","19.43463","19.3413","19.06697","19.00451","1.906228"
"1237651272422850728","19.57067","19.62143","19.5372","19.22956","19.06651","1.862055"
"1237651537642193009","19.00035","18.99673","18.80233","18.78288","18.85771","1.149133"
"1237651272440807555","19.22753","18.99317","18.85245","18.87433","18.85897","0.9956667"
"1237651538178801711","18.66768","18.35862","18.405","18.07848","17.6945","0.4378229"
"1237651538178801722","19.05015","18.72831","18.49887","18.41642","18.31762","0.9998539"
"1237651538178932862","19.41726","19.30384","19.10873","19.17165","19.18569","1.161696"
"1237651272440807590","20.32445","20.15621","19.92912","19.73197","19.65412","1.471601"
"1237651271904067877","20.31962","20.34774","20.42036","20.08648","19.88565","1.880879"
"1237651271904002405","20.44942","20.44138","20.35824","20.28791","20.30143","1.456898"
"1237651271904002271","19.73241","19.45668","19.32869","19.35078","19.2865","0.945049"
"1237651538178801913","20.24142","20.37525","20.41024","20.29862","19.99137","2.011369"
"1237651538178670788","19.40996","18.92364","18.87524","18.64707","18.68904","0.6027519"
"1237651271367000210","19.5642","19.3722","19.22944","18.97982","18.9552","1.521669"
"1237651538178539820","20.21848","20.34816","20.39144","20.19596","20.09356","2.061601"
"1237651272440545400","19.4833","19.30898","19.25332","19.25595","19.07543","0.7508595"
"1237651272440545533","20.42633","20.20691","20.13923","19.95267","19.74168","1.948179"
"1237651271903739925","19.04231","18.69375","18.63404","18.65955","18.47485","0.7591346"
"1237651273514287218","20.02324","19.91852","19.95989","19.73271","19.93452","1.729159"
"1237651273514352851","20.31384","20.21965","20.17876","19.83982","19.74545","1.726218"
"1237651539252281524","20.02256","19.59192","19.54616","19.21972","19.24286","0.5532421"
"1237651538715410574","20.35406","20.17512","20.16684","20.17428","19.79786","2.122614"
"1237651272440479885","19.89856","19.65489","19.47369","19.22877","19.14168","1.483976"
"1237651272440480008","20.25101","20.46206","20.24164","20.05554","20.30952","1.274117"
"1237651272977416313","19.80402","19.81045","19.85447","19.58099","19.39944","1.890319"
"1237654386268831869","19.33195","19.16059","18.91846","18.83025","18.82758","1.372083"
"1237654386268832054","20.82807","20.32451","20.23903","20.35028","19.94437","0.7199467"
"1237654390569762896","18.98229","18.90855","18.75478","18.76845","18.89102","1.258697"
"1237654391643832832","20.43582","20.3075","20.04654","20.15302","20.03967","1.012402"
"1237654390569697516","19.42418","19.13702","18.82714","18.5967","18.61373","1.467946"
"1237654391643504677","19.28651","19.21457","19.01292","18.97207","19.05009","1.241806"
"1237653587947684024","19.20572","19.08026","19.04738","18.8392","18.79637","1.660685"
"1237653587947815124","19.31932","18.97304","18.79363","18.72034","18.59005","0.8008555"
"1237654391643570320","19.54819","19.21296","19.04839","18.84511","18.89828","1.704063"
"1237654391643701277","18.71419","18.65239","18.44803","18.44313","18.49359","1.191655"
"1237654391643635887","20.53215","20.1258","19.91189","19.8793","19.76554","0.8038397"
"1237654391644225866","20.60406","20.37061","19.98949","19.90721","19.75418","1.264039"
"1237654874824769659","20.0182","19.74469","19.26643","19.15482","19.05076","1.31391"
"1237654608532537373","18.98168","18.81179","18.71907","18.82076","18.73824","0.9247292"
"1237654608532406276","19.14924","18.76088","18.60416","18.36773","18.34957","0.5527813"
"1237654874824573044","19.38076","19.22325","18.96935","18.84781","18.90583","1.438072"
"1237654611216629879","19.41433","19.02004","18.91799","18.69581","18.38794","0.4177435"
"1237651066280345691","19.37728","19.02636","18.92325","18.68957","18.71914","0.6514232"
"1237654610142756940","19.3846","19.09598","19.01934","18.9377","18.67257","0.8270167"
"1237654876434923648","19.15499","19.00898","19.02608","18.81534","18.85431","1.677185"
"1237651067891155068","19.70059","19.37577","19.32027","19.43507","19.32327","0.7536207"
"1237654610679758954","19.51285","19.30669","19.21179","18.86424","18.85981","1.721472"
"1237652901822136458","19.99593","19.38133","19.12766","18.82002","18.58392","0.5160753"
"1237652901822136441","19.79222","19.32567","19.11048","18.93907","18.77658","0.4594643"
"1237652901822136438","19.4657","19.14965","19.05556","19.0983","18.8971","0.8498051"
"1237652948526235743","19.67106","19.2641","19.13037","18.90847","18.8919","1.542955"
"1237652946916475012","19.76778","19.47233","19.31619","19.24466","18.99034","0.8594179"
"1237672793425379528","20.70111","20.23963","19.64103","19.58602","19.41999","1.075977"
"1237652946379407565","19.935","19.71377","19.72063","19.46234","19.33384","0.4953469"
"1237652946379407592","20.57112","19.78298","19.42615","18.8256","18.58969","0.6406174"
"1237648721755111496","19.1076","18.55116","18.40959","18.40105","18.24441","2.492378"
"1237648721755177104","19.42222","19.19809","18.94811","18.97885","18.87939","0.878103"
"1237648722322981118","19.69331","19.62828","19.60892","19.74508","19.62473","0.9061399"
"1237648704594379016","19.04483","18.92202","18.84274","18.712","18.51473","2.014918"
"1237648702984421469","19.18999","18.95942","18.83504","18.57838","18.53877","1.603607"
"1237648704058294648","19.55565","18.91477","18.66573","18.35136","18.12584","0.4808242"
"1237648704058294672","19.44537","19.26821","18.99746","18.76974","18.60733","2.007208"
"1237648702984290425","19.38673","19.22936","19.03607","18.95555","18.92229","1.222181"
"1237663542609248392","19.84242","19.70882","19.53348","19.57586","19.58752","1.230516"
"1237656568119689353","17.14067","16.9956","16.81762","16.55034","16.40507","1.96271"
"1237666300554313776","17.45436","17.11533","17.0484","17.12317","17.02027","0.7682437"
"1237679437744570696","20.63179","20.26186","20.20551","20.26498","19.95189","0.805307"
"1237652901840879725","20.18209","20.05899","19.74192","19.64011","19.59273","1.290032"
"1237652901303746681","19.93146","19.58367","19.10681","19.06728","19.03411","1.125221"
"1237652900766810267","20.21658","19.84435","19.34965","19.15634","19.00158","1.239179"
"1237652901303943234","19.81888","18.44932","17.84163","17.89926","17.88178","2.931558"
"1237649962989322352","19.49896","19.3582","19.12167","19.1767","19.18845","1.0722"
"1237652901304008811","20.02959","19.63061","19.36125","18.96972","18.89835","0.64823"
"1237649962989322349","19.55504","19.42837","19.29974","19.09822","19.1465","1.469272"
"1237652900766941328","20.11231","19.7669","19.75134","19.78134","19.63731","0.7310117"
"1237679438281507153","22.08715","21.74411","21.04309","21.09224","21.2379","1.35934"
"1237679338962157615","19.25493","19.24256","18.89709","18.85706","19.06182","1.262265"
"1237679338962092229","20.42072","20.09942","19.8706","19.55339","19.30677","0.7402686"
"1237679437744636001","18.63435","18.51064","18.443","18.18698","18.17666","1.79678"
"1237679438281572378","18.51344","18.52714","18.46591","18.28312","18.20886","1.789087"
"1237649962989650019","19.53809","19.40885","18.89199","18.8054","18.72837","1.025045"
"1237652900767334505","20.51633","20.07721","19.73784","19.46368","19.25405","0.4725352"
"1237654028719227469","25.82097","21.65492","19.99884","19.69848","19.77141","4.074382"
"1237648722838945957","19.65214","19.39022","18.98142","19.03421","19.15311","1.054561"
"1237651752934048046","20.35257","20.32952","20.33612","20.0557","20.01513","1.697481"
"1237654029255966758","18.40286","18.00326","17.83741","17.6329","17.68743","1.470431"
"1237654028719161358","18.94869","18.60016","18.54021","18.25477","18.3988","1.640534"
"1237651752397242447","19.28842","19.12058","18.94663","18.72003","18.77728","1.507965"
"1237654028719095816","19.07055","18.78898","18.78909","18.92526","18.80098","0.7988473"
"1237654029255966895","19.49828","19.22571","19.21591","19.21419","19.13544","0.7666948"
"1237651753470853247","19.37397","19.1856","19.15279","18.94108","18.98985","1.736057"
"1237651752933851187","18.84873","18.70628","18.59483","18.68966","18.61831","0.9833096"
"1237651752933851210","18.56096","18.50599","18.42063","18.23594","18.06535","2.018083"
"1237651753470722145","19.47103","19.27706","19.17428","19.11175","18.61748","0.3863618"
"1237651752933720194","19.41569","19.25173","19.18535","18.99095","19.22956","1.523063"
"1237651752933720188","19.82523","19.64713","19.28045","19.17282","19.29495","1.238223"
"1237654601561146002","27.27498","21.96021","19.57745","19.04706","18.37317","1.465223"
"1237654605319176260","18.89744","18.58925","18.21061","18.07058","18.07685","1.384011"
"1237654604246155404","19.86454","19.8185","19.50371","19.44533","19.4989","1.33744"
"1237654600488190130","19.71631","19.70267","19.65917","19.43487","19.2552","2.049447"
"1237654604783157359","19.24265","18.8241","18.92662","18.92133","18.77517","0.6850264"
"1237654601025323141","19.53989","19.42874","19.31299","19.02716","18.95508","1.748149"
"1237654600488059076","19.9727","19.52471","19.41644","19.29309","19.09866","0.7399728"
"1237654601025061037","20.24401","20.01638","19.98539","20.08871","19.96224","0.7534878"
"1237654601025061079","20.01192","19.78317","19.74054","19.50932","19.33127","1.899695"
"1237654604245958851","20.1176","20.03047","19.86251","19.71059","19.76216","1.436544"
"1237654600487928028","20.23593","20.12654","20.13684","19.87489","19.96035","1.848173"
"1237654601024930021","20.32479","20.12262","19.80097","19.95103","19.84179","1.090363"
"1237654604782895350","19.29197","19.27864","19.12984","19.09431","19.09752","1.407954"
"1237654604782895432","20.94602","20.32234","20.0215","20.02797","19.67147","0.9384944"
"1237654604782895286","19.51289","19.22836","19.14241","19.21337","19.14579","0.8981256"
"1237654949450481908","19.29868","19.23159","19.0465","19.18978","19.24","1.075826"
"1237651538724782189","19.92334","18.41005","17.58732","17.19319","16.90498","2.560762"
"1237651538724520137","20.37224","19.85407","19.25453","18.59055","18.40398","1.705771"
"1237654948913873049","19.26606","19.1381","19.0639","19.02569","19.1199","1.407683"
"1237654948376609041","19.0142","18.86208","18.83098","18.6323","18.52118","2.022267"
"1237654948376608993","19.30947","19.13615","18.95318","19.04992","19.17498","1.082428"
"1237651538187452472","19.30909","19.28844","19.00414","18.95481","18.97518","1.175357"
"1237650795146051693","19.32345","18.98908","18.72173","18.68924","18.70716","1.36213"
"1237648721215750304","19.50799","19.24186","19.17252","18.94613","18.90494","1.615831"
"1237650795682988218","19.61914","19.22994","18.97147","18.58496","18.60816","1.584228"
"1237651801233490042","19.57452","19.08915","18.91952","18.91562","18.91139","0.8849242"
"1237650796220907565","19.32702","19.20819","18.92013","18.89787","18.90091","1.062692"
"1237650795147231365","18.76646","18.68524","18.48629","18.47576","18.49041","1.384028"
"1237650796220710992","18.96236","18.63603","18.57948","18.62663","18.52037","0.8751809"
"1237648720142860487","19.35334","19.17145","18.8534","18.77394","18.7916","1.14837"
"1237648721216602444","21.90179","20.96321","20.24237","19.62778","19.37258","1.8664"
"1237648720142663773","19.09151","18.94086","18.87791","18.83844","18.30987","0.3555079"
"1237648720679665851","20.15858","19.6481","19.48976","19.0969","18.9876","1.891315"
"1237648722828460206","19.55449","19.18794","19.17919","19.15136","19.08555","0.6833993"
"1237648721754980514","20.43905","18.61741","18.48147","18.49816","18.39487","3.04513"
"1237654670274134074","19.01988","19.03774","18.80461","18.83573","19.03555","1.251437"
"1237654669200982314","21.0625","20.68802","20.11222","19.78923","19.30816","0.3754889"
"1237648721220075588","19.19906","18.98658","18.72967","18.60782","18.5857","1.403561"
"1237648720682942646","19.42105","19.22231","19.00681","18.94754","18.79468","0.9508851"
"1237651800699502681","19.61722","19.30194","18.97834","18.71242","18.52686","2.088385"
"1237648721219813563","19.62187","19.1078","18.98641","19.00876","18.90611","0.8089192"
"1237648722293882888","18.80338","18.6769","18.49047","18.37515","18.41928","1.41799"
"1237651752389116031","19.67133","19.26217","18.86195","18.44572","18.36883","1.55885"
"1237654671348728011","20.50347","20.03891","19.72983","19.21371","19.34358","1.689358"
"1237651752389050553","19.26828","19.13278","18.88876","18.91206","19.01484","1.091548"
"1237651801236570237","19.97563","19.47462","19.53758","19.37055","19.33073","0.6175881"
"1237651801236635750","18.99241","18.66617","18.64692","18.73838","18.63484","0.8353541"
"1237651801773703339","19.44756","19.24045","18.61061","18.33903","17.81988","0.3628398"
"1237651801773768706","18.81574","18.47717","18.35089","18.17636","18.06398","1.893393"
"1237648722294210562","19.18067","18.94049","18.76484","18.88793","18.71921","0.9298036"
"1237651801773703262","18.36798","18.26245","18.05609","18.11421","18.11345","0.9884961"
"1237654668666470494","19.88947","19.40835","19.33181","19.19132","19.14232","0.5739197"
"1237648721222500448","19.64793","19.19614","19.07636","18.71283","18.58861","0.5592167"
"1237648720148365373","18.72377","18.45843","18.52568","18.38524","18.23206","0.4966277"
"1237654669740277909","20.52051","18.89238","18.65988","18.59229","18.61217","2.960663"
"1237654669740277789","18.22015","18.24018","18.12996","17.93147","17.71274","1.969103"
"1237648721222238935","23.09949","21.23149","20.27983","19.81449","19.58869","2.636886"
"1237648722833113234","19.36728","19.29203","19.27483","18.96959","19.01396","1.845426"
"1237654671351021704","19.20167","18.91454","18.79037","18.48474","18.51068","1.705598"
"1237648722296176709","18.97027","18.85696","18.6406","18.72577","18.90977","1.329862"
"1237654671351152869","19.75353","19.35072","19.17976","19.09014","18.85902","0.7920433"
"1237648722833178869","19.46158","19.3917","19.17851","19.16486","19.09699","1.330653"
"1237648721759502350","18.7442","18.37405","18.45823","18.34669","18.38117","0.5561173"
"1237654671351414964","19.29111","19.20123","19.2609","19.05829","19.20449","1.769524"
"1237650795146182672","18.73272","18.43472","18.70257","18.58262","18.55281","0.5176755"
"1237650795146182823","19.87654","19.80621","19.72417","19.66325","19.26147","0.367843"
"1237648721753276447","18.9361","18.59122","18.42903","18.18872","18.16567","0.5838438"
"1237651800159813910","21.58824","20.26091","19.22899","18.92067","18.7536","1.287415"
"1237648720143187986","18.93689","19.07687","18.73114","18.69877","18.70723","1.301314"
"1237650795147231560","19.88779","19.73297","19.25949","19.25278","19.26127","1.385627"
"1237648721217192105","18.89431","18.5438","18.67751","18.43891","18.35556","0.5121477"
"1237654669735362662","17.40593","17.01088","17.08136","16.93962","17.09542","0.595322"
"1237648720143450237","19.81055","19.41925","19.22188","19.1204","19.03586","0.918184"
"1237651799622942734","-9999","-9999","-9999","-9999","-9999","0.6575148"
"1237648721216995346","18.94518","18.69357","18.69725","18.82935","18.7648","0.740679"
"1237651752386756731","19.1661","18.87143","18.93274","19.01847","18.65007","0.7805043"
"1237648722291523655","18.64959","18.46266","18.2726","18.26273","18.22733","1.356151"
"1237648721754783766","18.23089","18.00649","17.94285","17.84927","17.67285","2.167938"
"1237648721755570224","18.35018","18.04409","18.16947","17.89832","17.77543","0.6050577"
"1237654670273609746","18.62442","18.26213","18.07273","18.02298","18.04027","1.399944"
"1237648721755701279","18.84725","18.69646","18.67468","18.47731","18.47851","1.744749"
"1237648722292572229","19.25143","19.11393","18.93276","18.92371","18.94893","1.270856"
"1237648720146333840","19.60897","19.42481","19.39409","19.14809","19.16265","1.662086"
"1237651800162893878","18.86335","18.80516","18.73137","18.43067","18.40263","1.756817"
"1237651799625891983","19.64309","19.17114","18.93622","19.00978","19.05357","1.050867"
"1237651799625826449","19.70541","19.33747","19.09949","18.93422","18.96782","1.499948"
"1237648720683073716","19.15042","18.93042","18.72719","18.54606","18.30717","2.064401"
"1237651800162762938","20.06802","19.63742","19.19943","19.17031","19.03915","1.004103"
"1237648721219747888","18.79426","18.34404","18.25214","18.3229","18.19995","0.8181214"
"1237648720682745987","18.57341","18.37022","18.35338","18.09528","18.12712","1.759872"
"1237651752388853826","18.59","18.26088","18.23742","18.09022","18.14646","0.5874783"
"1237654670276034664","19.32919","19.11024","18.82418","18.85919","18.96561","1.18927"
"1237654670812840095","19.54145","19.44189","19.10197","18.97992","18.98627","1.280925"
"1237654671349907589","19.38196","19.16346","19.03164","18.76371","18.67141","1.706352"
"1237648722294997208","19.46434","19.13161","18.61824","18.38221","18.06882","0.3605878"
"1237648721758388375","19.37116","19.1334","19.07141","18.76116","18.72734","1.787385"
"1237648722295259270","19.21362","19.07979","19.05383","18.93464","18.9802","1.459537"
"1237648722295324802","18.63499","18.26156","18.22407","18.12483","18.15553","0.6539512"
"1237654670813298811","19.99783","19.35631","19.40253","19.16582","18.85536","2.223756"
"1237648721758519514","19.41698","19.33621","19.12565","19.13658","19.17011","1.135599"
"1237654668666601686","19.79131","19.48163","18.97346","18.8083","18.39091","0.3611475"
"1237654670277148854","19.34417","18.8712","18.50556","18.5144","18.35996","0.9343578"
"1237648721222172867","19.38239","19.36816","19.12164","18.94353","18.90339","0.7929131"
"1237651752391213258","19.40494","18.9222","18.68881","18.47965","18.21362","2.920343"
"1237648722832916614","19.61089","19.26046","19.07334","18.92769","19.00303","1.441578"
"1237648721758912589","19.40479","19.28278","18.98632","18.93803","18.98865","1.236344"
"1237648722295914669","19.77569","19.80639","19.41337","19.4614","19.64714","1.272995"
"1237650797293994097","19.93524","19.66711","19.41688","19.18994","18.93442","1.998794"
"1237650797294059543","20.27353","19.55026","19.29927","19.13818","18.88516","0.8608898"
"1237654669735886921","17.94989","17.61858","17.54866","17.53876","17.44057","0.7945952"
"1237648720143908982","19.55342","19.3035","19.19431","19.00984","18.88929","1.658752"
"1237654668661817365","18.81978","18.34341","18.3068","18.25706","18.11639","0.7056323"
"1237648720680910995","19.39796","19.10749","19.12886","19.06695","19.21376","1.470221"
"1237648721217847335","19.25479","18.9971","18.79082","18.79543","18.17451","0.3531286"
"1237654670275444850","19.38857","19.17357","18.88592","18.82854","18.63004","0.9501231"
"1237648720146661615","20.43864","20.17623","19.92252","19.89754","19.69799","0.937114"
"1237654669201441004","19.11205","18.66179","18.6902","18.50979","18.44226","0.5523928"
"1237654669738508378","19.11368","18.74195","18.56384","18.53458","18.33226","0.8542504"
"1237651800162893973","19.64921","19.44662","19.147","19.19873","19.41373","1.088142"
"1237651800700026999","20.09448","19.57576","19.21882","18.87644","18.51678","0.4527669"
"1237648721220337716","19.45882","19.03379","18.74002","18.75484","18.7174","0.9878923"
"1237654669738311734","17.24125","17.0602","17.16451","17.2919","17.49071","1.293653"
"1237654668664307804","17.77176","17.5016","17.31916","17.13367","16.98663","1.285359"
"1237654670277607608","17.87765","17.40575","17.29498","17.27162","17.38569","1.276381"
"1237654668666732731","19.39339","18.95858","18.58309","18.5645","18.52025","1.021421"
"1237648720148824155","18.68765","18.61862","18.59058","18.50573","18.31973","2.093151"
"1237648720148824387","20.58247","20.34111","20.34642","20.11236","19.82378","1.587297"
"1237654668666863629","18.99596","18.92495","18.57851","18.50245","18.52693","1.2108"
"1237654670277345413","19.98368","19.4849","19.32069","19.14308","18.9602","0.4424089"
"1237648720151380108","19.07418","18.58641","18.00492","17.77501","17.75912","1.802212"
"1237648720688316427","19.17924","19.07219","18.84341","18.77594","18.84654","1.330264"
"1237648720151249124","21.37684","20.65686","19.62277","19.017","18.69117","1.728926"
"1237648721225121891","18.1804","17.81555","17.49082","17.44982","17.41562","1.170512"
"1237648721225121936","19.91023","19.41737","19.07155","18.7593","18.50806","2.020725"
"1237674648849088561","17.03504","16.76652","16.49552","16.47758","16.35296","0.9952227"
"1237674649388122227","19.75353","19.3166","19.1067","18.95593","18.64554","2.12207"
"1237648720689955032","19.25748","19.19962","18.96415","18.89772","18.91018","1.409506"
"1237674650461798445","17.62951","17.61227","17.56019","17.29654","17.27067","1.692607"
"1237674648850792641","19.06054","18.81518","18.74494","18.59622","18.49784","1.765893"
"1237648721763696680","18.94461","18.87351","18.82595","18.58015","18.5551","1.869546"
